person_age,monthly_income_sar,home_ownership,employment_status,loan_amnt_sar,loan_int_rate,loan_percent_income,monthly_obligation_sar,dbr,eligible_sama
23,14482.81,mortgage,employee,37500.0,9.63,0.22,3186.22,0.22,1
25,14498.44,mortgage,employee,33750.0,11.58,0.19,2754.7,0.19,1
26,21770.62,rent,employee,33750.0,7.51,0.13,7184.31,0.33,1
23,21903.75,rent,employee,33750.0,10.37,0.13,7228.24,0.33,1
25,16745.62,mortgage,employee,48750.0,10.38,0.24,4018.95,0.24,1
23,21905.0,rent,employee,33750.0,6.91,0.13,7228.65,0.33,1
26,14407.81,mortgage,employee,26250.0,14.96,0.15,2161.17,0.15,1
25,22149.06,rent,employee,33750.0,11.83,0.13,7309.19,0.33,1
26,16802.19,own,employee,65625.0,16.32,0.33,5544.72,0.33,1
24,22141.56,rent,employee,33750.0,7.29,0.13,7306.72,0.33,1
24,22332.19,rent,employee,33750.0,11.01,0.13,7369.62,0.33,1
21,16765.62,mortgage,employee,17250.0,5.42,0.09,1508.91,0.09,1
23,22751.56,rent,employee,33750.0,7.51,0.12,7280.5,0.32,1
22,16850.0,mortgage,employee,37500.0,12.69,0.19,3201.5,0.19,1
23,16825.0,own,employee,24000.0,7.51,0.12,2019.0,0.12,1
26,22857.81,rent,employee,33750.0,10.59,0.12,7314.5,0.32,1
22,22714.69,rent,employee,33750.0,5.99,0.12,7268.7,0.32,1
26,22723.44,rent,employee,33750.0,12.68,0.12,7271.5,0.32,1
23,16795.31,mortgage,employee,12000.0,7.51,0.06,1007.72,0.06,1
23,22775.62,rent,employee,33750.0,6.17,0.12,7288.2,0.32,1
24,16810.31,mortgage,employee,15000.0,11.01,0.07,1176.72,0.07,1
24,16932.81,own,employee,22500.0,15.96,0.11,1862.61,0.11,1
23,22890.31,rent,employee,33750.0,11.01,0.12,7324.9,0.32,1
23,16883.75,mortgage,employee,15000.0,15.27,0.07,1181.86,0.07,1
25,16781.88,mortgage,employee,26250.0,6.03,0.13,2181.64,0.13,1
21,16784.69,mortgage,employee,45000.0,11.01,0.22,3692.63,0.22,1
24,16829.38,mortgage,employee,42000.0,10.99,0.21,3534.17,0.21,1
23,22778.12,rent,employee,33750.0,13.61,0.12,7289.0,0.32,1
22,22838.75,rent,employee,33750.0,11.86,0.12,7308.4,0.32,1
22,22737.81,rent,employee,33750.0,7.14,0.12,7276.1,0.32,1
22,22853.75,rent,employee,33750.0,11.01,0.12,7313.2,0.32,1
24,22823.44,rent,employee,33750.0,11.58,0.12,7303.5,0.32,1
22,16925.0,mortgage,employee,13125.0,5.99,0.06,1015.5,0.06,1
24,16829.06,mortgage,employee,37500.0,9.99,0.19,3197.52,0.19,1
23,23174.38,rent,employee,33750.0,11.36,0.12,7415.8,0.32,1
22,23748.75,rent,employee,33750.0,8.49,0.12,7599.6,0.32,1
25,23813.75,rent,employee,33750.0,11.01,0.12,7620.4,0.32,1
26,24287.5,rent,employee,33750.0,6.03,0.12,7772.0,0.32,1
25,16798.75,mortgage,employee,45000.0,14.54,0.22,3695.72,0.22,1
26,16775.62,mortgage,employee,37500.0,17.14,0.19,3187.37,0.19,1
24,24607.81,rent,employee,33750.0,6.03,0.11,7628.42,0.31,1
25,16847.81,mortgage,employee,15000.0,5.79,0.07,1179.35,0.07,1
22,16761.25,mortgage,employee,27000.0,7.29,0.13,2178.96,0.13,1
24,16820.62,mortgage,employee,7500.0,5.79,0.04,672.82,0.04,1
22,24725.0,rent,employee,33750.0,9.91,0.11,7664.75,0.31,1
24,16895.31,own,employee,54375.0,7.29,0.27,4561.73,0.27,1
23,16865.0,mortgage,employee,22500.0,5.42,0.11,1855.15,0.11,1
23,22461.25,rent,employee,33750.0,15.28,0.13,7412.21,0.33,1
26,24652.19,rent,employee,33750.0,11.86,0.11,7642.18,0.31,1
24,16748.12,mortgage,employee,40312.5,6.17,0.2,3349.62,0.2,1
26,16832.19,mortgage,employee,31781.25,6.91,0.16,2693.15,0.16,1
23,16794.69,mortgage,employee,20625.0,6.17,0.1,1679.47,0.1,1
23,26222.19,rent,employee,33750.0,11.49,0.11,8128.88,0.31,1
24,16866.88,mortgage,employee,13500.0,5.79,0.07,1180.68,0.07,1
22,26662.81,rent,employee,33750.0,13.49,0.11,8265.47,0.31,1
22,26557.5,rent,employee,33750.0,11.01,0.11,8232.83,0.31,1
23,16884.69,own,employee,18750.0,13.23,0.09,1519.62,0.09,1
26,16889.69,own,employee,18750.0,11.01,0.09,1520.07,0.09,1
26,27259.38,rent,employee,33750.0,10.74,0.1,8177.81,0.3,1
24,14519.69,mortgage,employee,9375.0,15.7,0.05,725.98,0.05,1
23,27180.62,rent,employee,33750.0,13.47,0.1,8154.19,0.3,1
25,27465.0,rent,employee,33750.0,10.59,0.1,8239.5,0.3,1
26,28117.19,rent,employee,33750.0,10.0,0.1,8435.16,0.3,1
25,16909.06,mortgage,employee,37500.0,12.87,0.18,3043.63,0.18,1
22,28551.88,rent,employee,33750.0,10.99,0.1,8565.56,0.3,1
25,16835.31,mortgage,employee,18750.0,7.4,0.09,1515.18,0.09,1
23,16877.19,mortgage,employee,7500.0,7.4,0.04,675.09,0.04,1
23,26168.44,rent,employee,33750.0,9.63,0.11,8112.22,0.31,1
23,26170.31,rent,employee,33750.0,14.09,0.11,8112.8,0.31,1
24,16892.81,own,employee,33750.0,15.31,0.17,2871.78,0.17,1
24,29358.75,rent,employee,33750.0,12.84,0.1,8807.62,0.3,1
25,16673.12,mortgage,employee,13500.0,9.32,0.07,1167.12,0.07,1
26,30270.31,rent,employee,33750.0,8.9,0.09,8778.39,0.29,1
22,30314.38,rent,employee,33750.0,6.91,0.09,8791.17,0.29,1
26,30245.94,rent,employee,33750.0,13.16,0.09,8771.32,0.29,1
25,30220.31,rent,employee,33750.0,11.01,0.09,8763.89,0.29,1
26,30410.0,rent,employee,33750.0,10.91,0.09,8818.9,0.29,1
23,30493.12,rent,employee,33750.0,7.51,0.09,8843.01,0.29,1
23,31415.94,rent,employee,33750.0,10.59,0.09,9110.62,0.29,1
22,16854.69,mortgage,employee,70875.0,10.14,0.35,5899.14,0.35,0
25,31907.81,rent,employee,33750.0,11.36,0.09,9253.27,0.29,1
22,14615.31,mortgage,employee,13500.0,17.27,0.08,1169.23,0.08,1
23,16829.06,own,employee,63750.0,6.62,0.32,5385.3,0.32,1
26,32041.25,rent,employee,33750.0,11.26,0.09,9291.96,0.29,1
24,32141.88,rent,employee,33750.0,13.92,0.09,9321.14,0.29,1
21,16920.62,mortgage,employee,27000.0,11.89,0.13,2199.68,0.13,1
22,16847.5,mortgage,employee,23625.0,12.29,0.12,2021.7,0.12,1
24,32688.12,rent,employee,33750.0,12.69,0.09,9479.56,0.29,1
25,32809.06,rent,employee,33750.0,13.49,0.09,9514.63,0.29,1
23,33300.0,rent,employee,33750.0,11.01,0.08,9324.0,0.28,1
22,16904.38,mortgage,employee,11250.0,14.79,0.06,1014.26,0.06,1
24,16954.38,other,employee,37500.0,13.22,0.18,3051.79,0.18,1
25,16946.88,mortgage,employee,15000.0,7.51,0.07,1186.28,0.07,1
25,34337.81,rent,employee,33750.0,13.22,0.08,9614.59,0.28,1
24,16868.44,mortgage,employee,26250.0,7.51,0.13,2192.9,0.13,1
23,34795.31,rent,employee,33750.0,6.92,0.08,9742.69,0.28,1
24,31444.69,rent,employee,33750.0,15.05,0.09,9118.96,0.29,1
23,16956.56,own,employee,11250.0,12.98,0.06,1017.39,0.06,1
26,14672.19,mortgage,employee,9375.0,12.18,0.05,733.61,0.05,1
23,17002.19,own,employee,53625.0,10.99,0.26,4420.57,0.26,1
23,14655.31,mortgage,employee,56250.0,17.27,0.32,4689.7,0.32,1
25,37711.88,rent,employee,33750.0,11.34,0.07,10182.21,0.27,1
25,37946.56,rent,employee,33750.0,11.01,0.07,10245.57,0.27,1
25,16992.19,mortgage,employee,22500.0,6.03,0.11,1869.14,0.11,1
25,17050.62,mortgage,employee,52968.75,12.99,0.26,4433.16,0.26,1
22,41676.88,rent,employee,33750.0,5.79,0.07,11252.76,0.27,1
25,43460.31,rent,employee,33750.0,7.51,0.06,11299.68,0.26,1
23,16826.88,mortgage,employee,9375.0,12.68,0.05,841.34,0.05,1
26,16954.06,mortgage,employee,24375.0,14.35,0.12,2034.49,0.12,1
23,16895.94,mortgage,employee,24375.0,7.51,0.12,2027.51,0.12,1
24,50528.44,rent,employee,33750.0,7.9,0.06,13137.39,0.26,1
23,52949.38,rent,employee,33750.0,7.14,0.05,13237.34,0.25,1
25,16915.0,own,employee,18750.0,12.72,0.09,1522.35,0.09,1
24,53871.56,rent,employee,33750.0,16.45,0.05,13467.89,0.25,1
24,9305.62,rent,employee,33656.25,11.83,0.3,4652.81,0.5,0
26,12718.44,rent,employee,33656.25,16.02,0.22,5341.74,0.42,0
26,17018.44,mortgage,employee,15000.0,6.76,0.07,1191.29,0.07,1
24,16894.06,own,employee,18750.0,10.65,0.09,1520.47,0.09,1
26,20086.56,rent,employee,33656.25,10.99,0.14,6829.43,0.34,0
23,17112.19,mortgage,employee,13125.0,11.01,0.06,1026.73,0.06,1
25,13246.25,rent,employee,33562.5,6.17,0.21,5430.96,0.41,0
23,12652.81,rent,employee,33562.5,13.22,0.22,5314.18,0.42,0
23,17000.94,mortgage,employee,34687.5,9.62,0.17,2890.16,0.17,1
25,23990.94,rent,employee,33375.0,7.29,0.12,7677.1,0.32,1
22,17029.06,mortgage,employee,56250.0,13.57,0.28,4768.14,0.28,1
25,7457.81,rent,employee,33281.25,10.65,0.37,4250.95,0.57,0
21,17020.0,own,employee,18750.0,13.87,0.09,1531.8,0.09,1
26,8320.62,rent,employee,33281.25,10.59,0.33,4409.93,0.53,0
23,8839.38,rent,employee,33281.25,8.9,0.31,4508.08,0.51,0
22,8959.06,rent,employee,33281.25,10.74,0.31,4569.12,0.51,0
24,17047.81,mortgage,employee,21000.0,7.49,0.1,1704.78,0.1,1
24,17106.25,mortgage,employee,75000.0,11.89,0.37,6329.31,0.37,0
26,9489.38,rent,employee,33281.25,10.0,0.29,4649.79,0.49,0
21,10063.75,rent,employee,33281.25,15.62,0.28,4830.6,0.48,0
24,10178.44,rent,employee,33281.25,6.62,0.27,4783.87,0.47,0
24,11081.56,rent,employee,33281.25,11.01,0.25,4986.7,0.45,0
25,11587.81,rent,employee,33281.25,7.51,0.24,5098.64,0.44,0
24,17062.19,own,employee,54000.0,15.37,0.26,4436.17,0.26,1
22,17134.69,mortgage,employee,22500.0,7.9,0.11,1884.82,0.11,1
24,11563.12,rent,employee,33187.5,11.01,0.24,5087.77,0.44,0
24,23604.06,rent,employee,33187.5,6.62,0.12,7553.3,0.32,1
22,9302.5,rent,employee,33000.0,9.32,0.3,4651.25,0.5,0
26,17149.69,mortgage,employee,37500.0,11.71,0.18,3086.94,0.18,1
23,17923.12,rent,employee,33000.0,14.96,0.15,6273.09,0.35,0
22,18026.25,rent,employee,33000.0,7.49,0.15,6309.19,0.35,0
22,18319.69,rent,employee,33000.0,6.62,0.15,6411.89,0.35,0
23,17244.38,mortgage,employee,32437.5,14.27,0.16,2759.1,0.16,1
22,22775.94,rent,employee,33000.0,8.9,0.12,7288.3,0.32,1
25,17210.62,mortgage,employee,33750.0,6.62,0.16,2753.7,0.16,1
23,17215.62,mortgage,employee,37500.0,11.71,0.18,3098.81,0.18,1
22,27994.69,rent,employee,33000.0,18.21,0.1,8398.41,0.3,1
25,28491.88,rent,employee,33000.0,14.59,0.1,8547.56,0.3,1
25,30447.5,rent,employee,33000.0,7.51,0.09,8829.78,0.29,1
24,40878.75,rent,employee,33000.0,10.99,0.07,11037.26,0.27,1
25,16961.56,mortgage,employee,39000.0,14.27,0.19,3222.7,0.19,1
23,16892.5,rent,employee,18750.0,13.99,0.09,4898.82,0.29,1
23,16952.19,rent,employee,18750.0,14.91,0.09,4916.13,0.29,1
24,19101.56,rent,employee,18750.0,6.54,0.08,5348.44,0.28,1
22,17163.12,mortgage,employee,24375.0,10.65,0.12,2059.57,0.12,1
24,19149.38,rent,employee,18750.0,9.25,0.08,5361.82,0.28,1
23,17140.0,mortgage,employee,54562.5,11.71,0.27,4627.8,0.27,1
23,19146.25,rent,employee,18750.0,11.86,0.08,5360.95,0.28,1
25,17233.44,mortgage,employee,18750.0,11.01,0.09,1551.01,0.09,1
22,18977.5,rent,employee,18750.0,7.88,0.08,5313.7,0.28,1
24,19112.81,rent,employee,18750.0,11.36,0.08,5351.59,0.28,1
25,17139.06,mortgage,employee,11250.0,6.62,0.05,856.95,0.05,1
23,19118.44,rent,employee,18750.0,10.25,0.08,5353.16,0.28,1
23,19099.06,rent,employee,18750.0,7.4,0.08,5347.74,0.28,1
26,17192.5,mortgage,employee,41250.0,8.9,0.2,3438.5,0.2,1
25,18993.44,rent,employee,18750.0,11.01,0.08,5318.16,0.28,1
24,18990.0,rent,employee,18750.0,14.74,0.08,5317.2,0.28,1
24,17171.25,mortgage,employee,22500.0,7.51,0.11,1888.84,0.11,1
24,18971.88,rent,employee,18750.0,11.03,0.08,5312.12,0.28,1
24,19053.75,rent,employee,18750.0,11.01,0.08,5335.05,0.28,1
24,19045.0,rent,employee,18750.0,7.14,0.08,5332.6,0.28,1
21,19179.06,rent,employee,18750.0,11.46,0.08,5370.14,0.28,1
23,17038.44,rent,employee,18750.0,16.29,0.09,4941.15,0.29,1
23,19251.88,rent,employee,18750.0,10.38,0.08,5390.52,0.28,1
24,14852.19,mortgage,employee,15562.5,17.58,0.09,1336.7,0.09,1
22,19337.5,rent,employee,18750.0,10.71,0.08,5414.5,0.28,1
21,19236.88,rent,employee,18750.0,10.37,0.08,5386.32,0.28,1
24,19399.38,rent,employee,18750.0,6.62,0.08,5431.82,0.28,1
21,17153.44,own,employee,22500.0,11.01,0.11,1886.88,0.11,1
21,17499.69,rent,employee,18750.0,11.01,0.09,5074.91,0.29,1
25,17598.44,rent,employee,18750.0,11.01,0.09,5103.55,0.29,1
24,17252.5,mortgage,employee,11250.0,11.01,0.05,862.62,0.05,1
25,14855.0,mortgage,employee,31875.0,14.65,0.18,2673.9,0.18,1
22,17136.88,own,employee,26250.0,6.62,0.13,2227.79,0.13,1
23,17253.44,mortgage,employee,21000.0,11.71,0.1,1725.34,0.1,1
22,8308.75,rent,employee,31875.0,7.51,0.32,4320.55,0.52,0
26,17169.69,mortgage,employee,22500.0,14.27,0.11,1888.67,0.11,1
24,9335.31,rent,employee,31875.0,7.9,0.28,4480.95,0.48,0
25,17120.62,mortgage,employee,14250.0,10.65,0.07,1198.44,0.07,1
25,9297.81,rent,employee,31875.0,9.88,0.29,4555.93,0.49,0
26,9686.88,rent,employee,31875.0,6.91,0.27,4552.83,0.47,0
24,9595.0,rent,employee,31875.0,11.71,0.28,4605.6,0.48,0
23,9803.44,rent,employee,31875.0,6.03,0.27,4607.62,0.47,0
26,9738.75,rent,employee,31875.0,11.71,0.27,4577.21,0.47,0
25,9641.56,rent,employee,31875.0,12.53,0.28,4627.95,0.48,0
24,9643.44,rent,employee,31875.0,12.21,0.28,4628.85,0.48,0
24,17176.88,mortgage,employee,33937.5,6.62,0.16,2748.3,0.16,1
25,9684.06,rent,employee,31875.0,11.26,0.27,4551.51,0.47,0
21,9857.81,rent,employee,31875.0,13.61,0.27,4633.17,0.47,0
24,17145.62,mortgage,employee,18750.0,6.62,0.09,1543.11,0.09,1
22,10093.75,rent,employee,31875.0,6.17,0.26,4643.12,0.46,0
25,17285.31,mortgage,employee,25500.0,6.03,0.12,2074.24,0.12,1
22,17114.38,mortgage,employee,18750.0,6.99,0.09,1540.29,0.09,1
26,17229.38,mortgage,employee,30000.0,6.99,0.15,2584.41,0.15,1
22,10525.0,rent,employee,31875.0,12.21,0.25,4736.25,0.45,0
24,14968.44,mortgage,employee,26250.0,7.49,0.15,2245.27,0.15,1
21,10403.75,rent,employee,31875.0,8.9,0.26,4785.73,0.46,0
25,11005.0,rent,employee,31875.0,11.14,0.24,4842.2,0.44,0
22,17216.25,mortgage,employee,18750.0,7.49,0.09,1549.46,0.09,1
26,11163.44,rent,employee,31875.0,13.55,0.24,4911.91,0.44,0
24,11075.31,rent,employee,31875.0,11.01,0.24,4873.14,0.44,0
25,17076.56,mortgage,employee,21750.0,6.99,0.11,1878.42,0.11,1
23,11319.69,rent,employee,31875.0,15.37,0.23,4867.47,0.43,0
21,11421.25,rent,employee,31875.0,10.62,0.23,4911.14,0.43,0
23,11550.0,rent,employee,31875.0,13.49,0.23,4966.5,0.43,0
22,17275.0,mortgage,employee,30000.0,16.49,0.14,2418.5,0.14,1
23,17126.56,mortgage,employee,52500.0,11.49,0.26,4452.91,0.26,1
25,11635.0,rent,employee,31875.0,13.98,0.23,5003.05,0.43,0
23,12337.5,rent,employee,31875.0,13.16,0.22,5181.75,0.42,0
25,17105.31,mortgage,employee,7500.0,15.62,0.04,684.21,0.04,1
26,13076.25,rent,employee,31875.0,7.88,0.2,5230.5,0.4,0
22,11524.38,rent,employee,31875.0,15.05,0.23,4955.48,0.43,0
23,17165.31,mortgage,employee,17718.75,11.99,0.09,1544.88,0.09,1
22,14910.62,mortgage,employee,20625.0,5.99,0.12,1789.28,0.12,1
25,14674.06,rent,employee,31875.0,10.99,0.18,5576.14,0.38,0
22,15265.62,rent,employee,31875.0,14.35,0.17,5648.28,0.37,0
24,17191.56,mortgage,employee,15281.25,5.42,0.07,1203.41,0.07,1
23,13074.38,rent,employee,31875.0,13.92,0.2,5229.75,0.4,0
26,17197.81,mortgage,employee,52968.75,13.99,0.26,4471.43,0.26,1
26,15540.94,rent,employee,31875.0,7.88,0.17,5750.15,0.37,0
21,15978.12,rent,employee,31875.0,7.51,0.17,5911.91,0.37,0
26,14775.31,mortgage,employee,21000.0,16.49,0.12,1773.04,0.12,1
25,17147.5,mortgage,employee,37500.0,9.99,0.18,3086.55,0.18,1
23,17280.31,mortgage,employee,48750.0,10.99,0.24,4147.27,0.24,1
24,14973.44,mortgage,employee,18750.0,11.01,0.1,1497.34,0.1,1
23,17119.38,mortgage,employee,22500.0,7.49,0.11,1883.13,0.11,1
23,16147.5,rent,employee,31875.0,6.92,0.16,5813.1,0.36,0
22,16077.19,rent,employee,31875.0,12.53,0.17,5948.56,0.37,0
26,16037.19,rent,employee,31875.0,11.14,0.17,5933.76,0.37,0
26,16417.81,rent,employee,31875.0,10.2,0.16,5910.41,0.36,0
21,16546.56,rent,employee,31875.0,15.58,0.16,5956.76,0.36,0
26,17100.31,mortgage,employee,18750.0,6.99,0.09,1539.03,0.09,1
22,16793.75,rent,employee,31875.0,5.42,0.16,6045.75,0.36,0
24,16775.94,rent,employee,31875.0,7.51,0.16,6039.34,0.36,0
25,14965.0,rent,employee,31875.0,13.23,0.18,5686.7,0.38,0
25,17250.31,mortgage,employee,15000.0,6.62,0.07,1207.52,0.07,1
25,17988.75,rent,employee,31875.0,8.9,0.15,6296.06,0.35,0
26,17219.38,mortgage,employee,37500.0,16.89,0.18,3099.49,0.18,1
25,17907.81,rent,employee,31875.0,10.37,0.15,6267.73,0.35,0
23,17104.38,own,employee,56250.0,14.79,0.27,4618.18,0.27,1
24,18766.88,rent,employee,31875.0,6.54,0.14,6380.74,0.34,0
21,17245.0,mortgage,employee,11250.0,10.99,0.05,862.25,0.05,1
25,16855.62,rent,employee,31875.0,14.27,0.16,6068.02,0.36,0
21,19052.19,rent,employee,31875.0,10.65,0.14,6477.74,0.34,0
21,16782.5,rent,employee,31875.0,11.49,0.16,6041.7,0.36,0
26,17178.44,mortgage,employee,54937.5,7.49,0.27,4638.18,0.27,1
25,18951.56,rent,employee,31875.0,15.7,0.14,6443.53,0.34,0
24,20033.12,rent,employee,31875.0,10.62,0.13,6610.93,0.33,1
22,17932.19,rent,employee,31875.0,11.01,0.15,6276.27,0.35,0
24,17112.5,mortgage,employee,15000.0,11.01,0.07,1197.88,0.07,1
24,17167.5,own,employee,41250.0,7.49,0.2,3433.5,0.2,1
24,20840.94,rent,employee,31875.0,9.88,0.13,6877.51,0.33,1
25,20995.0,rent,employee,31875.0,14.22,0.13,6928.35,0.33,1
24,17080.94,mortgage,employee,27000.0,7.29,0.13,2220.52,0.13,1
26,22502.19,rent,employee,31875.0,11.83,0.12,7200.7,0.32,1
21,23175.62,rent,employee,31875.0,11.01,0.11,7184.44,0.31,1
23,17217.5,mortgage,employee,26250.0,5.42,0.13,2238.28,0.13,1
25,23629.69,rent,employee,31875.0,7.88,0.11,7325.2,0.31,1
21,17253.12,mortgage,employee,23437.5,5.42,0.11,1897.84,0.11,1
25,24259.38,rent,employee,31875.0,11.89,0.11,7520.41,0.31,1
22,17119.69,mortgage,employee,11250.0,11.01,0.05,855.98,0.05,1
23,24715.94,rent,employee,31875.0,13.35,0.11,7661.94,0.31,1
23,24661.56,rent,employee,31875.0,12.21,0.11,7645.08,0.31,1
23,25260.0,rent,employee,31875.0,11.01,0.11,7830.6,0.31,1
25,17246.56,mortgage,employee,11250.0,6.92,0.05,862.33,0.05,1
22,28079.69,rent,employee,31875.0,11.71,0.09,8143.11,0.29,1
25,26172.81,rent,employee,31875.0,6.92,0.1,7851.84,0.3,1
22,8165.31,rent,employee,31687.5,11.71,0.32,4245.96,0.52,0
23,14772.5,rent,employee,31687.5,10.62,0.18,5613.55,0.38,0
24,17201.56,mortgage,employee,18750.0,5.79,0.09,1548.14,0.09,1
22,37831.88,rent,employee,31687.5,12.99,0.07,10214.61,0.27,1
24,17208.44,mortgage,employee,56250.0,13.06,0.27,4646.28,0.27,1
24,17117.81,mortgage,employee,18750.0,5.79,0.09,1540.6,0.09,1
22,9634.38,rent,employee,31500.0,6.62,0.27,4528.16,0.47,0
22,17104.06,mortgage,employee,34218.75,5.79,0.17,2907.69,0.17,1
23,11476.56,rent,employee,31500.0,14.65,0.23,4934.92,0.43,0
26,19781.25,rent,employee,18750.0,10.59,0.08,5538.75,0.28,1
23,19813.12,rent,employee,18750.0,7.49,0.08,5547.68,0.28,1
22,19910.0,rent,employee,18750.0,6.99,0.08,5574.8,0.28,1
23,17140.94,mortgage,employee,37500.0,11.11,0.18,3085.37,0.18,1
24,20037.81,rent,employee,18750.0,7.74,0.08,5610.59,0.28,1
22,20354.06,rent,employee,18750.0,9.91,0.08,5699.14,0.28,1
22,20201.88,rent,employee,18750.0,7.9,0.08,5656.52,0.28,1
24,17224.69,own,employee,37500.0,11.01,0.18,3100.44,0.18,1
25,17149.69,mortgage,employee,11250.0,9.99,0.05,857.48,0.05,1
25,17148.44,mortgage,employee,16218.75,6.91,0.08,1371.88,0.08,1
23,17143.75,mortgage,employee,5437.5,11.01,0.03,514.31,0.03,1
25,17166.25,mortgage,employee,15000.0,9.25,0.07,1201.64,0.07,1
25,20062.81,rent,employee,18750.0,12.53,0.08,5617.59,0.28,1
26,20406.88,rent,employee,18750.0,12.18,0.08,5713.92,0.28,1
23,20540.31,rent,employee,18750.0,13.43,0.08,5751.29,0.28,1
26,20701.56,rent,employee,18750.0,10.0,0.08,5796.44,0.28,1
25,20539.69,rent,employee,18750.0,12.21,0.08,5751.11,0.28,1
22,17141.88,mortgage,employee,18750.0,12.61,0.09,1542.77,0.09,1
24,17105.62,mortgage,employee,37500.0,5.79,0.18,3079.01,0.18,1
23,20814.38,rent,employee,18750.0,14.17,0.08,5828.02,0.28,1
26,20929.06,rent,employee,18750.0,11.86,0.07,5650.85,0.27,1
26,17262.5,mortgage,employee,37500.0,6.91,0.18,3107.25,0.18,1
22,20962.81,rent,employee,18750.0,12.54,0.07,5659.96,0.27,1
24,20988.75,rent,employee,18750.0,10.39,0.07,5666.96,0.27,1
22,18784.06,rent,employee,18750.0,15.62,0.08,5259.54,0.28,1
25,17282.81,own,employee,11250.0,6.17,0.05,864.14,0.05,1
22,20880.0,rent,employee,18750.0,6.91,0.07,5637.6,0.27,1
26,20978.44,rent,employee,18750.0,13.48,0.07,5664.18,0.27,1
25,20976.88,rent,employee,18750.0,11.01,0.07,5663.76,0.27,1
22,20993.12,rent,employee,18750.0,11.01,0.07,5668.14,0.27,1
24,20951.88,rent,employee,18750.0,8.0,0.07,5657.01,0.27,1
21,21139.06,rent,employee,18750.0,5.42,0.07,5707.55,0.27,1
24,21325.62,rent,employee,18750.0,14.27,0.07,5757.92,0.27,1
26,21271.88,rent,employee,18750.0,7.91,0.07,5743.41,0.27,1
22,17015.94,own,employee,17812.5,6.39,0.09,1531.43,0.09,1
24,19015.31,rent,employee,18750.0,15.62,0.08,5324.29,0.28,1
22,17146.88,own,employee,22500.0,6.76,0.11,1886.16,0.11,1
25,21368.75,rent,employee,18750.0,11.01,0.07,5769.56,0.27,1
22,17202.5,mortgage,employee,37500.0,7.88,0.18,3096.45,0.18,1
23,21212.81,rent,employee,18750.0,15.13,0.07,5727.46,0.27,1
21,17268.12,mortgage,employee,15000.0,7.14,0.07,1208.77,0.07,1
26,19454.06,rent,employee,18750.0,12.42,0.08,5447.14,0.28,1
24,19456.56,rent,employee,18750.0,14.74,0.08,5447.84,0.28,1
26,19595.0,rent,employee,18750.0,8.94,0.08,5486.6,0.28,1
24,21977.5,rent,employee,18750.0,13.23,0.07,5933.92,0.27,1
24,22068.44,rent,employee,18750.0,8.0,0.07,5958.48,0.27,1
24,22117.5,rent,employee,18750.0,13.24,0.07,5971.72,0.27,1
24,22078.75,rent,employee,18750.0,7.49,0.07,5961.26,0.27,1
22,22024.38,rent,employee,18750.0,13.85,0.07,5946.58,0.27,1
23,17230.31,mortgage,employee,27000.0,11.86,0.13,2239.94,0.13,1
21,17211.88,mortgage,employee,16875.0,7.14,0.08,1376.95,0.08,1
25,17203.12,mortgage,employee,18750.0,7.88,0.09,1548.28,0.09,1
23,22025.94,rent,employee,18750.0,13.16,0.07,5947.0,0.27,1
24,17137.5,mortgage,employee,18750.0,11.01,0.09,1542.38,0.09,1
24,17205.31,mortgage,employee,22500.0,7.88,0.11,1892.58,0.11,1
21,17213.44,mortgage,employee,18750.0,7.14,0.09,1549.21,0.09,1
25,22116.25,rent,employee,18750.0,6.17,0.07,5971.39,0.27,1
22,22299.69,rent,employee,18750.0,12.29,0.07,6020.92,0.27,1
26,17190.94,mortgage,employee,15000.0,14.35,0.07,1203.37,0.07,1
24,22472.5,rent,employee,18750.0,7.29,0.07,6067.58,0.27,1
25,22295.94,rent,employee,18750.0,14.84,0.07,6019.9,0.27,1
22,20122.81,rent,employee,18750.0,14.59,0.08,5634.39,0.28,1
21,17208.12,mortgage,employee,67500.0,7.88,0.33,5678.68,0.33,1
26,22561.25,rent,employee,18750.0,9.32,0.07,6091.54,0.27,1
26,20206.25,rent,employee,18750.0,15.95,0.08,5657.75,0.28,1
22,22518.12,rent,employee,18750.0,11.48,0.07,6079.89,0.27,1
21,22708.12,rent,employee,18750.0,11.36,0.07,6131.19,0.27,1
24,17258.75,mortgage,employee,5625.0,11.01,0.03,517.76,0.03,1
22,17253.75,mortgage,employee,56250.0,11.36,0.27,4658.51,0.27,1
23,17294.38,mortgage,employee,18750.0,6.76,0.09,1556.49,0.09,1
26,17140.31,mortgage,employee,5625.0,6.76,0.03,514.21,0.03,1
23,22887.5,rent,employee,18750.0,13.49,0.07,6179.62,0.27,1
22,20518.75,rent,employee,18750.0,17.27,0.08,5745.25,0.28,1
21,17145.31,mortgage,employee,30000.0,7.51,0.15,2571.8,0.15,1
23,22822.81,rent,employee,18750.0,16.49,0.07,6162.16,0.27,1
24,22817.81,rent,employee,18750.0,13.99,0.07,6160.81,0.27,1
24,17130.94,mortgage,employee,15750.0,7.14,0.08,1370.48,0.08,1
23,22765.62,rent,employee,18750.0,6.99,0.07,6146.72,0.27,1
21,22692.81,rent,employee,18750.0,8.49,0.07,6127.06,0.27,1
26,22841.88,rent,employee,18750.0,10.99,0.07,6167.31,0.27,1
